id,content,translate,
1352476501036343298,"@nano_prodik Hi Nano, XLHOME Fiber ialah layanan akses internet super cepat dengan menggunakan kabel serat optik dan juga memberikan produk Home Entertainment berupa Set Top Box (decoder TV digital/ Android TV box) ya. Untuk in.. https://t.co/UC5stOlErk",Loading...,
1352217819551727617,@kawepebee Loh enakn bangett😭😭 wifi ku belakangan rada lama 😭 bikin aku ketakutan mingfu besok 😭 aku pake xlhome kak yul😭,Loading...,
1352192967537119232,@CashPop saya tidak mendapatkan poin cashpop padahal saya sudah follow akun twiter xlhome id,Loading...,
1352089340990509058,"Yang ragu-ragu lokasi rumahnya bisa pasang #xlhome atau ngga silahkan cek dulu. Dm or wa lokasinya.
***
#daftarxlhomejogja #xlhomejogja #pasangxlhomejogja #brosurxlhome #internetxlhome #wifixlhomejogja https://t.co/HtzHlK1MCL",Loading...,
1352067453040246784,"@xlhomeid gimana ya min sumpah ganggu banget loh selalu gini..tolong dong, bisa dibantu kah daerah tarumajaya Segara city xlhome selalu jelek Hari ini dari jam 7 pagi loh min sampe saat ini 08.40 bisa dibantu secepatnya anak saya terganggu online schoolnya 🙏 https://t.co/6oOBXPZGyM",Loading...,
1351897518028673024,"@MuhNash_  Hi Nash, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1351892593341153282,"@Damar_nopradipt  Hi Damar, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1351890330107355136,"@ArifAdrian16  Hi Arif, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1351850291625414656,@ArifAdrian16 Mengenai hal ini kami tunggu DM dari Arif agar bisa segera kami bantu laporkan ke tim XLHOME Fiber ya. Thanks^Adi :),Loading...,
1351756832268644352,@xlhomeid @XLHOME_info https://t.co/jW9HdSpIIP,Loading...,
1351493584562778114,"meskipun satu satunya prov disini ya si merah itu, tapi masih berharap tiang xl warna biru yg dipake buat bts biasa di depan rumah bisa disambung buat xlhome. 

bisa g @xlhomeid? https://t.co/9qblAKBVSP",Loading...,
1351484222884569093,"lah kelurahan sini belum masuk xlhome, tapi kelurahan sebelah udah",Loading...,
1351481275282984960,Xlhome gk salah nih?? @xlhomeid https://t.co/7tSAniJ3yF,Loading...,
1351480398664986625,"@secgron Di Tangerang Kelurahan Kutabaru ada bnyk pilihan, firstmedia, CBN, xlhome fiber, dan transmedia fiber. Pindah bro",Loading...,
1351438914926514177,"@Agilper79000145 Hi Agil, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1351434896141545472,"@indrwnfrdzi xlhome ya, broadband itu dong, biaya pasang dsb? wedomartani ke cover ga gaes",Loading...,
1351434698912722944,"@KSuryandaru Kalau mobile saya gak tau kak, saya pakainya xlhome ID 50mpbs unlimited internet only 297k sudah termasuk PPN. Stabil dan livestreaming tiyap hari -Indra",Loading...,
1351428150723448832,"Halo min @xlhomeid mau tanya, apakah sedang gangguan ya xlhome di balikpapan? Terima kasih 🙂",Loading...,
1351403053874757638,"@Lynatall  Hi Nathalya, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1351372425967984645,"@reskypatidolken Hi Resky, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1351364287336390659,"@KNurdian  Hi Kostaman, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1351357880318914560,"@xlhomeid kalo Anda punya jiat bantu dan merupakan seorang CS yang baik, Anda harusnya cek apakah id xlhome saya sudah ada tagihan belum bulan ini, alih-alih asbun",Loading...,
1351340509260746755,"@Kuncoro36559642 Hi Kuncoro, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1351338939731255296,"@AhmadInggar  Hi  Ahmad, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1351320412953604096,"@SMahyunan  Hi Syamsul, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1351320057276579843,"@Alie64407327   Hi Alie, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1351189114427727880,"@xlhomeid Selamat malam, saya barusan mau bayar tagihan saya utk xlhome id no 38097001 via shopee tapi kok muncul nya tagihan belum tersedia? biasanya sekitar tanggal 11 atau 12 saya sdh terima email invoice tp ini blm terima jg",Loading...,
1351145860839698443,Xlhome mantep ga sih?,Loading...,
1350799124220661763,@banjarbase Xlhome jar,Loading...,
1350771294501933057,@andikatrg @Wahyuaa @FirstMediaCares Ganti xlhome aja yuu,Loading...,
1350681608773226496,ada yang pake xlhome ga?,Loading...,
1350649655525212162,"@jerisipahutar  Hi Jeri, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1350444451559161857,"@xlhomeid Tolong buka coverage area xlhome di: BTR blok S, Jalan srigunting 1 no 22a, kel. Burangkeng, kec. Setu, kab. Bekasi",Loading...,
1350325476758151168,"@you_bram  Hi Bram, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1350317098229121026,"@ninovalerino Hi Nino, mohon maaf atas ketidaknyamanannya dan perihal aplikasi MYXL. Saat ini XLHOME Fiber belum memiliki layanan aplikasi yang diperuntukan bagi pelanggan seperti layanan tersebut ya. Jadi untuk aplikasi terseb.. https://t.co/NotmvmjgG8",Loading...,
1350312874845978625,"@_bubudee_  Hi Muddy, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1350264268508155909,"@Tomy77192646  Hi Tomy, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1350232504024764416,"@nandajhd Hi Nanda, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1350101555605716992,"@_urdarlings lupa lupa inget infrranya pake moratel kalo gasalah, jadi speed inetnya beti beti ama myrep or xlhome",Loading...,
1350072742578556929,xlhome gausa bkin naik darah jg ya pls,Loading...,
1350027851441950720,@copuco_ Pakai xlhome aja puch,Loading...,
1349968229548974083,Xlhome dipakein disney hotstar buffer ajaaa kerjaannya. Berasa nonton vcd bajakan🤣,Loading...,
1349922053382520835,"@mizaniomma Hi Miza, jika kami bantu cek area Semarang sudah tercover jaringan XLHOME fiber namun baru ada di area ASRAMA WIRATAMA nih. Silakan ditunggu update perluasan area jaringan XLHOME Fiber berikutnnya ya. Thanks^Adi :)",Loading...,
1349916508290334720,"@FatahillahR_  Hi Rakawali, terima kasih dukungannya dan adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1349916005850484738,"@mizaniomma Hi Miza, saat ini XLHOME Fiber telah hadir di kota Semarang nih. Namun masih belum mengcover keseluruhan areanya ya. Yuk cek detailnya di https://t.co/VHvnacRvKF untuk memastikan alamatnya. Thanks^Adi :)",Loading...,
1349757507401441282,@nadtorus Xlhome ni wkwkkwkw,Loading...,
1349704090360549382,"@kesyadjs @Telkomsel Di komplek gue udh masuk xlhome sih, ganti aja kali yaa",Loading...,
1349603728186195971,@txtdaritekno aku xlhome,Loading...,
1349601449940946951,"Bersyukur aja skrg udah pasang indihome, alias biznet belum sampai disini. ya jadikan motivasi aja semoga bisa nyaingin xlhome dulu lah, yuk bisa yuk https://t.co/9ZTICoRMgA",Loading...,
1349561154478063616,Halo ada yg pake xlhome unlimited atau xlhome izi ga? Share dong kakaaaaaaak orbit keselek selek mulu buat call,"Hello anyone uses XLHOME unlimited or XLHOME izi or not? Share, kakaaaaaaak orbit, selek first for calls",
1349493722686259200,"@YuhdiSusanto Pagi om, &amp; kebetulan rumah saya di perbukitan, pernah kontak biznet BDG 2x, xlhome 3x tp blm berani buka jaringan ke arah rumah. Pdhl ada kurang lebih 20an perumahan di bukit sini. Indi wlpn ktnya lambat tp kl trouble tekhnisi mrk committed cepat datang saat dibutuhkan.",Loading...,
1349481850423529472,"@txtdaritekno yap indihom, pas mo make xlhome eh nga bisa dong gegara xlhome cuman ada di wilayah² yang nga terjangkau telkom anjr😭👍🏻",Loading...,
1349364019161796612,"@Qonitahedk  Hi Nita, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1349359968609214464,"@kamalms76  Hi Kamalms, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1349353001983508488,"@secgron @netflix Loh xlhome bisa beda ya sama cbn dan myrep, padahal 1 jaringan.",Loading...,
1349343918534496260,"@dianazelvi  Hi Diana, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1349340125499518978,"@xlhomeid Gak mau kak Dian, mau disini aja biar semua orang tau jeleknya pelayanan xlhome :))",Loading...,
1349337206679195648,"@ardyanza_  Hi Ardy, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1349224541847920641,@sontolhead opsinya apa aja si pti gen? indihome xlhome sama first media aja ya?,Loading...,
1349159854980546566,@myXLCare ini page beli paket internet xlhome kok berantakan? Saya jadi gak bisa beli paket nih.. https://t.co/9f5DAu0EsP,Loading...,
1349008177111707649,"@XLHome min ini saya sudah 1 bulan, ga bisa buat discord, epic games, dan black desert online ya min?","@Xlhome min I have been 1 month, can't make discord, epic games, and black desert online huh?",
1348980431639568389,"#xlhome #internet #WiFi 
XL HOME FIBER OPTIK
INTERNET RUMAH SUPER CEPAT
- Bayar flat
- Free Router Wifi
- Free android tv box
- Free Instalasi
- 30 Mbps Rp.249.000
- 50 Mbps INTERNET ONLY Rp.270.000
- 50 Mbps Rp.299.000
- 100 Mbps Rp.349.000
https://t.co/OjSAr0CmCl https://t.co/EwWVRAwfEl",Loading...,
1348935072208932869,"@mutiarahns Hi Mutiara, mohon maaf atas ketidaknyamanannya dan perihal area jaringan XLHOME Fiber. Saat ini kami sedang mengupayakan perluasan area fibernya nih. Ditunggu updatenya ya, semoga alamat Mutiara bisa segera tercover jaringan kami. Thanks^Adi :)",Loading...,
1348633024070512644,"@xlhomeid Setelah tepat sebulan ngga update info soal XLHOME (karena 1. males, 2. Gangguan terjadi tapi ga seberapa parah). Sekarang saya update lagi kondisi nya sekarang. 

Malam ini, koneksinya bukan lagi lemot, tapi tiba² putus.

Gimana, masih mau?.. 😉 https://t.co/03htaDnhIa",Loading...,
1348530074845282307,"@hello_irvan  Hi Irvan, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1348497657501675521,"@milkteapanas  Hi Ifka, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1348493610145120258,@pengharumtoilet Ganti myrep/xlhome/oxygen,Loading...,
1348447698362523651,@mr_graphene Pake XLhome sekarang lebih cepet lagi,Loading...,
1348420111930064898,"@fakhriazhari10 Hi Fakhri, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1348242434921168897,@gtiqbal_ mnding pasang xlhome,Loading...,
1348177849648259073,Ah para bgt xlhome anjng,Loading...,
1348155318404935681,"@ceasarru Hi Ceasarru, terima kasih sudah menjadi pelanggan XLHOME Fiber dan jika ada hal lain yang ingin ditanyakan seputar layanan XLHOME Fiber, dapat menghubungi kami kembali ya. Thanks^Adi :)",Loading...,
1348120633255755778,@nangys Capek bgt gausah lah make indi bazink ini ti. Pake xlhome aja kayaknya better. Gila internet rumah gue udh mati dari kemaren gaada tuh niat baik,Loading...,
1348057357574492161,@Riantama28 Drmah sih pke xlhome wkwk,Loading...,
1347726429165785088,@squidwardfess Xlhome,Loading...,
1347690039522676739,"@xlhomeid Tiba2 kok jaringan xlhome di rumah mati ya. Ada apa. Tolong dong. 
Belakangan signal juga lelet sudah bbrp minggu....",Loading...,
1347432561606225922,"@veroazizon Hi Levi, terima kasih sudah berlangganan XLHOME Fiber dan  jika ada pertanyaan, jangan ragu untuk menghubungi kami ya :) Thanks ^Adi :)",Loading...,
1347402758723305474,"@xlhomeid koneksi internet dirumah ada kendala dari tanggal 4 januari 2021, udah juga lapor ke CS via email &amp; tlp. Tapi kenapa di email jawabnya normal aja. Coba deh kirim teknisi ke lapangan biar pelanggan g dirugikan &amp; berpaling. #xLhome",Loading...,
1347332865004953600,"@selimuterbang Hi, perihal layanan dan produk XLHOME serta informasi bantuan. Silakan langsung DM kami ya. Thanks ^Adi :)",Loading...,
1347075132716552194,@Xlhome_Jogja @xlhomejogja magelang kapan nih,Loading...,
1347030928011390979,"Sis remote xlhome masih dirumah tuh, ora diambil? Wkwkwk @devijs23",Loading...,
1346860754956214272,tolong pak! ini ngapa dah tiap jam 12 malem jaringan xlhome sering gangguan. ini mata on fire sekali pak mau ngerjain tugas. tolong kerja samanya @xlhomeid,Loading...,
1346825692898496513,@xlhomeid min ada gangguan xlhome di daerah tanjung makassar?,Loading...,
1346819740954546176,ini xlhome klo buka sosmed berat klo ngebokep lancar. jgn2 nama aslinya xxxlhome,Loading...,
1346767756549505025,"@rofiqsetiawan @aliceirn @awprili @destazf_ @CarmukL @Pekriiii @mustbehapp @_canadianwoods @xrobintmx @doyremii @stella_matic @fdlmni @aanjincx @eclypse0 @RA123167 @shoesno9 @kakaqqiqi @BagusWjynto @usernamenotnama @genebvrjo @amoebaxz @kangbrayy @miawmiaw_21 @riza_mccalister @kuacigopean_ @bluebukbluebuk @scnssr @ddyanto48 @txtdrpemerintah aduhh jangan kesitu, ke xlhome aja yang benerrr",Loading...,
1346749533502377988,"Salah kirim foto di WAG sekolah anak² itu bikin deg²an ga sik?? Mau kirim foto kartu nis malah foto tagihan xlhome, mana udah 2jam yg lalu so ga bisa tarik pesan 🤦‍♀️",Loading...,
1346695442306719747,/wal review pang ada kah ng mkai Internet xlhome?,Loading...,
1346685671889485830,4 hari berturut-turut xlhome gangguan,Loading...,
1346480084849283073,yaampun xlhome :(,Loading...,
1346288580000288769,"teruntuk: xlhome
pesan: karenamu, aku tidak main valorant pagi ini😔",Loading...,
1346263181354651648,"apaji xlhome, tiap pagi gangguan terus",Loading...,
1346098413016739840,@mei_junijuli aku xlhome,Loading...,
1346057152239058946,"@txtdrbekasi  Hi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1346051850827489282,"@txtfrombrand  Hi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1346030853164437504,"@aulianuriz  Hi Aulia, saat ini XLHOME Fiber sedang berupaya melakukan perluasan area jaringan nih. Terkait dengan hal ini Aulia bisa membantu kami dengan mengisi data pada tautan ini https://t.co/795mD9nJQr.. https://t.co/GdZXk0q8Vc",Loading...,
1346026219498655744,"@Azkapr1 Hi  Azkapr, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1346000449615216640,@prasukoyo Saat ini XL memiliki layanan XLHOME Fiber nih. XLHOME Fiber ialah layanan akses internet super cepat dengan menggunakan kabel serat optik dan juga memberikan produk Home Entertainment berupa Set Top Box (decoder TV d.. https://t.co/onf1bE0mec,Loading...,
1345997687594700800,"@prasukoyo Hi Eko, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1345905955138019328,Mohon solusi XLHome internet yg  lost signal,Loading...,
1345724303011037184,"@tifunxx Maaf kak jb jb, xlhome kakak gangguan dari jam berapa? Dirumah aku gangguan juga daritadi huhuhu😭","@tifunxx sorry sis jb jb, xlhome sister disorders from what time? At home I was disturbed too from the huhuhu>",
1345715606297874432,Stp box yang dikirim dari xlhome kok layarnya ilang gini ya min? Dari kemaren udah coba ganti hdmi masih begini @myXLCare https://t.co/qjT4QX5QNl,Loading...,
1345658417864560640,@squidwardfess xlhome si,Loading...,
1345520604003241986,"@inibams  Hi Bams, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1345520361077555201,"@Ardhians_syah Hi Thoha, terima kasih atas antusiasmenya ya. Saat ini XLHOME Fiber sedang melakukan perluasan area jaringan dan terkait dengan hal ini Thoha bisa membantu kami dengan mengisi data pada tautan ini https://www.xl... https://t.co/4J0e0GGFca",Loading...,
1345249106294292480,"Xlhome makin kesini makin lemot, gangguan makin sering. Tak sesuai exp",Loading...,
1345239757723353089,ada yg pny no sales xlhome daerah kotagede dn sekitarny?,Loading...,
1345231172884840450,xlhome gangguan trus anjg!,Loading...,
1345012000351424513,"Pasang 2 lah. IndiHome dan XLHome.
Kalaupun ada masalah, biasanya gak barengan, jadi aman. https://t.co/ihLIPy6wyN",Loading...,
1344989275146711041,"@nisful_laili83  Hi Nisful, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1344961509546315782,@XLAxiata_Tbk @myXL @AXISgsm Benar. Tapi pas mau masang XLhome harus TTD diatas materai 6000 bahwa tidak akan memutus kontrak selama 1 tahun. Jadinya make provider sebelah deh yg mahal😭,Loading...,
1344957680004132864,"@renatojw  Hi Renatojw, yuk kunjungi https://t.co/VHvnacRvKF terkait dengan informasi serta layanan XLHOME Fiber yang kami tawarkan. Thanks^Adi :)",Loading...,
1344850141291790339,@cheryoppaa xlhome jugaa yaa please,Loading...,
1344838206903054339,"@sari_abank Ini XLHome yang pakai kabel (fiberoptic), bukan yang model WISP. Kalau yang model WISP, males juga, nanti sinyal jelek, ikut bablas semua 😅😅",Loading...,
1344835355187400705,"@sari_abank Good choice, karena kalau pakai streaming, kurang praktis user interfacenya bagi yang sepuh.

Ini mau compare saja, walaupun dari segi harga, FM kalah jauh. FM 25Mbps 500 ribuan, XLHome dengan 50Mbps hanya 300 ribuan, include router dan tv box, gratis (gak ada biaya sewa).",Loading...,
1344672070928482311,@XLHome @xlhomeid PAYAH JARINGAN LU. BIKIN RIBET. PUTUS NYAMBUNG-NYAMBUNG PUTUS. MENGECEWAKAN,Loading...,
1344570822938095618,yth @xlhomeid complain yaaahh....xlhome nya kok error warna merah terus dalam 2 minggu ini....mohon solusi pastinya (sudah reset berulang kali tetep E merah muncul)...matur suwun,Loading...,
1344504154157268992,"@bayobayy  Hi Bayu, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1344500363638915074,@bonpakecabe xlhome dong,Loading...,
1344458032135041025,Xlhome makassar ngampas lagi... @xlhomeid,Loading...,
1344330294376034307,@HalomoanIkhsan Gasken pindah xlhome 1gbps,Loading...,
1344123870899400706,@collegemenfess xlhome 280k/bulan,Loading...,
1344113578278719488,"@tovan_hnd Buat wifi? 
Indihome msh kenceng sih rerata. Kalau msh dket kota ya bisa idhome, xlhome, gmedia.
Kalo buat hp, telkomsel sm xl. Tri bagus cuma dket2 kota aja. Mulai masuk kampung2 ya telkomsel sm xl",Loading...,
1344065650927386624,@dindaapuji Beralih ke xlhome tanta,Loading...,
1343973323680583680,xlhome klo tiap pagi buta gini error mulu deh,Loading...,
1343966989442633729,@makeitpaw xlhome 😔💔,Loading...,
1343729811471040515,"@msjekki Hi Jek, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1343728790434791424,"@jusri27174501 Hi Jusri, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1343708607670435840,"@m4r_kun  Hi, terkait dengan pertanyaan tersebut kami tidak ada informasi nih. Terlebih lagi untuk perangkat yang ditanyakan diluar dari layanan XLHOME Fiber. Thanks^Adi :)",Loading...,
1343638096412200961,Xlhome kl malem bala bgt. mana tsel jg sama aja......,Loading...,
1343621779844042754,"@xlhomeid Bagaimana nih XLhome? Langganan fiber dijanjikan good service, malam ini saya telp CS tidak dijawab. Padahal mau dipakai untuk meeting.",Loading...,
1343620884276244480,Xl home pondok melati sehat? Ada apa ini? #xlhome @xlhomeid,Loading...,
1343620660766023680,ni xlhome ngape sik tengah malem pake error segala,Loading...,
1343543803299295232,Dari mau brgkt kerja Sampe pulang kerja emosi bgt ngurusin xlhome. Ribet bgt sih!,Loading...,
1343492403890593792,"@Sam_Ardi dari awal cuma mahal nya aja , kami pakai XLHome",Loading...,
1343477010828460032,xlhome ded ya ini,Loading...,
1343473511893880832,"@myXLCare kalau saya mau beli paket/kuota untuk xlhome bisa melalui mana ya? Setelah update, aplikasi nya jadi tidak ada pilihan paket/kuota untuk xlhome. Mohon bantuannya",Loading...,
1343151106763837441,xlhome please be nice,Loading...,
1343102095096877056,Ga ngerti lagi gua ama xlhome https://t.co/Sh1E9B6uxB,Loading...,
1343088960692649985,@xlhomeid  stb juga gak Dateng Dateng jadi gimana nih xlhome saya sudah sabar nunggu stb lama sampai WiFi nya gangguan terus udh gak habis pikir sih ini mah lagi main game tiba tiba gangguan tolong XL home kalo bisa kasih infonya,Loading...,
1343061749793136641,"@youronlyrendy  Hi Rendy, XLHOME Fiber ialah layanan akses internet super cepat dengan menggunakan kabel serat optik dan juga memberikan produk Home Entertainment berupa Set Top Box (decoder TV digital/ Android TV box) ya. Cek .. https://t.co/eq7Ct0Z3iY",Loading...,
1342990614632124416,"@Mapul19  Hi Mapul, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1342983842177511424,"@bisot Hi Bisot, informasi terkait dengan layanan dan produk layanan XLHOME Fiber silakan kunjungi https://t.co/VHvnacRvKF ya. Thanks^Adi :)",Loading...,
1342814686878683138,@xlhomeid Min untuk wilayah Kalimantan Utara apakah jaringan xlhome dah masuk?,Loading...,
1342811837348253696,@mulfangurl xlhome kece,Loading...,
1342811277479927809,@mulfangurl untung k pake xlhome 😎👋,Loading...,
1342631806160420865,"@YadiMul25547360 Hi Yadi, kunjungi https://t.co/VHvnacRvKF yuk terkait dengan informasi serta layanan yang XLHOME Fiber tawarkan. Thanks^Adi :)",Loading...,
1342440721819738112,@nidanadiyan hmm di rumah gw pake xlhome sih,Loading...,
1342307596040990721,"Assalamualaikum
Sudah Desember.
Janji TV Box akan ada saat pemasangan hanya OMONG DOANG.

#XLHome",Loading...,
1342156779178741760,ampe dimarahin iqbal loh xlhome https://t.co/oRXIVSZZpd,Loading...,
1342155425651691520,mati &amp; kill cam ter absurd. thx xlhome jaringan anda sangat buruk https://t.co/vJzUpt3HW2,Loading...,
1342149677072805891,@Akbar10Ward Cek xlhome bar,Loading...,
1341998469523783680,"@xlhomeid mohon cek DM , perihal program yg saya terima melalui whatsapp dr xlhome",Loading...,
1341968733753860096,@banjarbase xlhome ja adakah?,Loading...,
1341948183828557824,@banjarbase Aku xlhome pang 270k sbulan,Loading...,
1341927196030431232,"o xlhome, kenapa jaringanmu bermasalah pas aku lagi butuh-butuhnya?",Loading...,
1341775842439962627,BARU TAU KALAU XLHOME ADA CHANNEL TVN NYAA WKWKWKWK😭😂🤣,Loading...,
1341773616581496839,@cryoverloud psang xlhome aj,Loading...,
1341735602006315008,"Ya ampun sales xlhome ini yaa baru tgl 23 sih ini udah ngechat ajaa, aku ga pernah telat bayar deh tiap bulan. Baru gajihan hari ini, sabar dong ah🙄",Loading...,
1341610492964433920,"@xlhomeid CSR udah jalan, kapan nambah coverage area-nya min ? nih aing di depok ga dapet XLHome",Loading...,
1341578380278284288,pelanggan lama sdh mulai jenuh sama @IndiHome terlalu sering mati layanannya...ada saran buat provider lain untuk internet daerah buncit?sayang XL Home belum masuk ke Buncit #indihome #telkom #xlhome #firtmedia #biznet,Loading...,
1341415372382117889,#XL HOME Edutainment Zone Donasi Akses Internet Fiber untuk Pembelajaran Jarak Jauh. Kunjungi https://t.co/AoOtgS6F35 . #hdp #xlaxiata #xlhome https://t.co/YDL6xjV7rG,Loading...,
1341308916446052353,XLHome ditempat sy (Kota Banjarabaru - Kalsel) gangguan sejak pagi tadi. Mohon perhatian utk segera diperbaiki min @myXLCare . Terima kasih,Loading...,
1341298994056577025,@xlhomeid dimakassar sebagian user XLHome signal nya down ??? Knp?,Loading...,
1341294664838598656,"@sahrullmubaraq  Hi Sahrul, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1341254222617047040,@djvorstre Hallo. Maaf area ini belum tercover jaringan xlhome.,Loading...,
1341176266255343618,@xtrymind aku juga lambat banget kaak pakenya xlhome 300 mbps cuman 300k per bulan kak :( FUP nya ∞ GB hiks,@xtrymind I am also very slow to use the xlhome 300 Mbps only 300k per month sis :( the fup ∞ gb hiks,
1341006051781484545,"Padahal gue jg pas di pke tv streaming xlhome tu cuma msk in email doang biar ad account nya, gue g pernah berlangganan pas nntn juga g premier trs tb2 dpt email begini😭 https://t.co/EXESAIdjLx",Loading...,
1341005635186348032,Sumpah takut bgt tb2 dpt email gini dr vidio padahal gue g ada app vidio trs g pernah ikut berlangganan jg pas gue cek metode pembayarannya budling xlhome LAHHH gue aj udh hampir 2 bln yg lalu dicopot xlhomeny sumpah takut bgt ditagih sm pihak xlhome😭 https://t.co/SFsxjCXEvF,Loading...,
1340999901379846145,@raisanadhifa xlhome joss,Loading...,
1340987558017314818,Informasi Paket XLHome 1Gbps Tidak Sesuai Kenyataan - https://t.co/TKLkKMPFly | cc @myXLCare,Loading...,
1340958502999580672,@SoundOfYogi XLHome masuk ko Om,Loading...,
1340889781127901184,"@SiwaHan Hi Siwa, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1340883610824372227,"@blackvvhitegrey gws xlhome :""",Loading...,
1340881538741723136,@xlhomeid @powpong_ temen saya @powpong_ mau pake xlhome min,Loading...,
1340847262528806913,@LAGlSEDIH Aku yang huga emosi dengan xlhome 🙂,Loading...,
1340810745227870208,"@yusrlry  Hi Yusrlry, cek https://t.co/VHvnacRvKF yuk untuk informasi layanan dan produk XLHOME Fiber yang kami tawarkan. Thanks^Adi :)",Loading...,
1340672153872596992,xlhome kalo malem jelek bgt najis,Loading...,
1340670260391755776,@xlhomeid @Rezki_Alfiannor Iyaa bagusan xlhome dong,Loading...,
1340640921151401986,Xlhome agak ngelunjak ya 2 hari ini... saya jadi gabisa ngewibu,Loading...,
1340538012006924288,"@maulidyaputeri Hi Maulidya, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1340497798299447297,@xlhomeid saya udah ngehub 1 bulan yg lalu tapi belum Dateng juga ni orang xlhome,Loading...,
1340457345059471362,"@DoniTiyas  Hi Doni, maaf atas ketidaknyamanannya dan mohon informasikan data diri detailnya via DM ya. Akan kami bantu follow up hal tersebut ke tim XLHOME Fiber. Thanks^Adi :)",Loading...,
1340455271173218305,"@DoniTiyas  Hi Doni, kami bantu cek untuk gambar yang ditampilkan memang milik XLHOME ya. Adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1340306242783170560,"Akhir tahun:
Bengong❌
Kesal dan stress karena #JaringanInternetRTO✅

Buat kalian yang berlangganan XLHome tau ngga kalau keluhan kalian ngga akan diperbaiki oleh XLHome?
Buktiin aja lemotnya! Baca disini👇🏻

@xlhomeid @myXL @AXISgsm",Loading...,
1340303821403090949,"@indodax hallo indodax kenapa saya logi di PC salalu too many request ya? saya pakai provider xlhome kenapa ya? saya udah coba berkali kali, sampai saya restart komputer saya dan saya restart wifi saya tetep aja. kenapa ini? pusing saya mau treding https://t.co/4B7UcTI3aK",Loading...,
1340262410142109696,@naishix6 AMINNN XLHOME AYO BERSAHABAT,Loading...,
1340217901165420549,"@vaiosyhr Dipotong bulan kemaren cepe bro 😂 ini dah nanya oxygen, xlhome, indihome, mana yg cepet aja","@vaiosyhr cut last month Cepe bro 😂 this has asked Oxygen, xlhome, indihome, which one is fast",
